"","X","datahora","medio","Alcance","LIKES","rtas","cliks","comments","compartida","fecha","hora","datahoraposi","POSTID","datadate","FOTO","img_word","pro_spon","TEMA1","TEMA2","N_FOTOS","Grund","tokens"
"12556",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"einsetzen"
"12557",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"btw21"
"12558",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"26sep"
"12559",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"cdu"
"12560",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"vollerenergie"
"12561",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"bundestag"
"12562",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wahlkreis160"
"12563",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"elbe"
"12564",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"röder"
"12565",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"dresdner"
"12566",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"heide"
"12567",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"erststimme"
"12568",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"rohwer"
"12569",362,"2021-09-07T07:00:30","Publicación de Facebook",749,42,NA,47,0,0,"2021-09-07","07:00:30","2021-09-07 07:00:30","Heute Früh","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wegenmorgen"
"12570",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"zusammen"
"12571",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"markus"
"12572",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"reichel"
"12573",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"team"
"12574",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"berlin"
"12575",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"unsere"
"12576",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"stadt"
"12577",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"dresden"
"12578",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"region"
"12579",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"arbeiten"
"12580",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"dafür"
"12581",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"werben"
"12582",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"beide"
"12583",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"jeweils"
"12584",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"erststimme"
"12585",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wahlkreis159"
"12586",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wahlkreis160"
"12587",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"zweitstimme"
"12588",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"cdu"
"12589",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"land"
"12590",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"gut"
"12591",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"zukunft"
"12592",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"gehen"
"12593",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"starken"
"12594",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"union"
"12595",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"eineunion"
"12596",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"deutschland"
"12597",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"gemeinsam"
"12598",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wegenmorgen"
"12599",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"btw21"
"12600",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"26sep"
"12601",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"vollerenergie"
"12602",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"dresden"
"12603",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"bundestag"
"12604",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"rohwer"
"12605",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"reichel"
"12606",363,"2021-09-07T04:30:39","Publicación de Facebook",1331,62,NA,51,7,3,"2021-09-07","04:30:39","2021-09-07 04:30:39","en mit Mar","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"cdudresden"
"12607",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"klare"
"12608",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"positionierung"
"12609",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"angela"
"12610",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"merkel"
"12611",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"armin"
"12612",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"laschet"
"12613",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"kanzlerdermitte"
"12614",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"deutscher"
"12615",364,"2021-09-07T04:20:31","Publicación de Facebook",201,4,NA,7,0,0,"2021-09-07","04:20:31","2021-09-07 04:20:31","e Position","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"bundestag"
"12616",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"deutschland"
"12617",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"gemeinsam"
"12618",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"btw21"
"12619",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"26sep"
"12620",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"vollerenergie"
"12621",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wahlkreis160"
"12622",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"elbe"
"12623",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"röder"
"12624",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"dresdner"
"12625",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"heide"
"12626",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"erststimme"
"12627",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"rohwer"
"12628",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"zweitstimme"
"12629",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"cdu"
"12630",365,"2021-09-07T02:30:01","Publicación de Facebook",599,15,NA,10,1,1,"2021-09-07","02:30:01","2021-09-07 02:30:01","chland #ge","2021-09-07",NA,NA,NA,NA,NA,NA,NA,"wegenmorgen"
"12631",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"dresdner"
"12632",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"stimmen"
"12633",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"lars"
"12634",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"rohwer"
"12635",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"gute"
"12636",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"politik"
"12637",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"geht"
"12638",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"freunden"
"12639",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"immer"
"12640",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"erden"
"12641",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"oliver"
"12642",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"riebl"
"12643",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"kenne"
"12644",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"lars"
"12645",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"rohwer"
"12646",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"seit"
"12647",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"1993"
"12648",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"immer"
"12649",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"meinung"
"12650",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"wäre"
"12651",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"gruselig"
"12652",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"schätze"
"12653",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"dass"
"12654",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"einander"
"12655",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"zuhören"
"12656",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"argumenten"
"12657",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"gegenüber"
"12658",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"offen"
"12659",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"freunde"
"12660",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"aufeinander"
"12661",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"verlassen"
"12662",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"vielen"
"12663",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"dank"
"12664",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"oli"
"12665",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"unterstützung"
"12666",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"kandidatur"
"12667",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"bundestagswahl"
"12668",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"btw21"
"12669",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"26sep"
"12670",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"cdu"
"12671",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"vollerenergie"
"12672",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"bundestag"
"12673",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"wahlkreis160"
"12674",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"elbe"
"12675",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"röder"
"12676",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"dresdner"
"12677",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"heide"
"12678",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"erststimme"
"12679",366,"2021-09-06T21:01:01","Publicación de Facebook",426,11,NA,8,0,0,"2021-09-06","21:01:01","2021-09-06 21:01:01","er Stimmen","2021-09-06",NA,NA,NA,NA,NA,NA,NA,"rohwer"
